"Photon energy (eV)"    "Reflectivity"
          13.125747  6.995389e-12
          13.126744  6.988677e-12
          13.127741  6.981971e-12
          13.128739  6.975268e-12
          13.129736  6.968570e-12
          13.130733  6.961874e-12
          13.131731  6.955180e-12
          13.132728  6.948491e-12
          13.133725  6.941806e-12
          13.134723  6.935126e-12
          13.135720  6.928449e-12
          13.136717  6.921777e-12
          13.137714  6.915109e-12
          13.138712  6.908446e-12
          13.139709  6.901786e-12
          13.140706  6.895131e-12
          13.141704  6.888480e-12
          13.142701  6.881834e-12
          13.143698  6.875191e-12
          13.144696  6.868553e-12
          13.145693  6.861919e-12
          13.146690  6.855289e-12
          13.147688  6.848663e-12
          13.148685  6.842042e-12
          13.149682  6.835425e-12
          13.150679  6.828811e-12
          13.151677  6.822203e-12
          13.152674  6.815598e-12
          13.153671  6.808997e-12
          13.154669  6.802401e-12
          13.155666  6.795809e-12
          13.156663  6.789221e-12
          13.157661  6.782637e-12
          13.158658  6.776057e-12
          13.159655  6.769481e-12
          13.160652  6.762910e-12
          13.161650  6.756343e-12
          13.162647  6.749780e-12
          13.163644  6.743221e-12
          13.164642  6.736666e-12
          13.165639  6.730115e-12
          13.166636  6.723568e-12
          13.167634  6.717026e-12
          13.168631  6.710488e-12
          13.169628  6.703953e-12
          13.170625  6.697423e-12
          13.171623  6.690897e-12
          13.172620  6.684375e-12
          13.173617  6.677857e-12
          13.174615  6.671344e-12
          13.175612  6.664834e-12
          13.176609  6.658328e-12
          13.177607  6.651827e-12
          13.178604  6.645330e-12
          13.179601  6.638836e-12
          13.180599  6.632347e-12
          13.181596  6.625862e-12
          13.182593  6.619381e-12
          13.183590  6.612904e-12
          13.184588  6.606431e-12
          13.185585  6.599962e-12
          13.186582  6.593497e-12
          13.187580  6.587036e-12
          13.188577  6.580579e-12
          13.189574  6.574126e-12
          13.190572  6.567678e-12
          13.191569  6.561233e-12
          13.192566  6.554792e-12
          13.193563  6.548356e-12
          13.194561  6.541923e-12
          13.195558  6.535495e-12
          13.196555  6.529070e-12
          13.197553  6.522649e-12
          13.198550  6.516233e-12
          13.199547  6.509820e-12
          13.200545  6.503412e-12
          13.201542  6.497007e-12
          13.202539  6.490607e-12
          13.203536  6.484210e-12
          13.204534  6.477818e-12
          13.205531  6.471429e-12
          13.206528  6.465044e-12
          13.207526  6.458664e-12
          13.208523  6.452287e-12
          13.209520  6.445914e-12
          13.210518  6.439546e-12
          13.211515  6.433181e-12
          13.212512  6.426820e-12
          13.213510  6.420463e-12
          13.214507  6.414110e-12
          13.215504  6.407761e-12
          13.216501  6.401417e-12
          13.217499  6.395075e-12
          13.218496  6.388738e-12
          13.219493  6.382405e-12
          13.220491  6.376076e-12
          13.221488  6.369751e-12
          13.222485  6.363429e-12
          13.223483  6.357112e-12
          13.224480  6.350798e-12
          13.225477  6.344489e-12
          13.226474  6.338183e-12
          13.227472  6.331881e-12
          13.228469  6.325583e-12
          13.229466  6.319289e-12
          13.230464  6.312999e-12
          13.231461  6.306713e-12
          13.232458  6.300431e-12
          13.233456  6.294153e-12
          13.234453  6.287878e-12
          13.235450  6.281608e-12
          13.236447  6.275341e-12
          13.237445  6.269078e-12
          13.238442  6.262819e-12
          13.239439  6.256564e-12
          13.240437  6.250313e-12
          13.241434  6.244065e-12
          13.242431  6.237822e-12
          13.243429  6.231582e-12
          13.244426  6.225347e-12
          13.245423  6.219115e-12
          13.246420  6.212887e-12
          13.247418  6.206662e-12
          13.248415  6.200442e-12
          13.249412  6.194226e-12
          13.250410  6.188013e-12
          13.251407  6.181804e-12
          13.252404  6.175599e-12
          13.253402  6.169398e-12
          13.254399  6.163201e-12
          13.255396  6.157007e-12
          13.256394  6.150817e-12
          13.257391  6.144631e-12
          13.258388  6.138449e-12
          13.259385  6.132271e-12
          13.260383  6.126097e-12
          13.261380  6.119926e-12
          13.262377  6.113741e-12
          13.263375  6.107559e-12
          13.264372  6.101379e-12
          13.265369  6.095204e-12
          13.266367  6.089031e-12
          13.267364  6.082862e-12
          13.268361  6.076696e-12
          13.269358  6.070533e-12
          13.270356  6.064374e-12
          13.271353  6.058218e-12
          13.272350  6.052065e-12
          13.273348  6.045916e-12
          13.274345  6.039770e-12
          13.275342  6.033627e-12
          13.276340  6.027488e-12
          13.277337  6.021352e-12
          13.278334  6.015219e-12
          13.279331  6.009089e-12
          13.280329  6.002963e-12
          13.281326  5.996840e-12
          13.282323  5.990721e-12
          13.283321  5.984605e-12
          13.284318  5.978492e-12
          13.285315  5.972383e-12
          13.286313  5.966276e-12
          13.287310  5.960173e-12
          13.288307  5.954074e-12
          13.289305  5.947978e-12
          13.290302  5.941885e-12
          13.291299  5.935795e-12
          13.292296  5.929709e-12
          13.293294  5.923626e-12
          13.294291  5.917546e-12
          13.295288  5.911470e-12
          13.296286  5.905397e-12
          13.297283  5.899327e-12
          13.298280  5.893261e-12
          13.299278  5.887198e-12
          13.300275  5.881138e-12
          13.301272  5.875081e-12
          13.302269  5.869028e-12
          13.303267  5.862979e-12
          13.304264  5.856932e-12
          13.305261  5.850889e-12
          13.306259  5.844849e-12
          13.307256  5.838812e-12
          13.308253  5.832779e-12
          13.309251  5.826749e-12
          13.310248  5.820723e-12
          13.311245  5.814699e-12
          13.312242  5.808679e-12
          13.313240  5.802662e-12
          13.314237  5.796649e-12
          13.315234  5.790639e-12
          13.316232  5.784632e-12
          13.317229  5.778629e-12
          13.318226  5.772629e-12
          13.319224  5.766632e-12
          13.320221  5.760638e-12
          13.321218  5.754648e-12
          13.322216  5.748661e-12
          13.323213  5.742677e-12
          13.324210  5.736697e-12
          13.325207  5.730720e-12
          13.326205  5.724746e-12
          13.327202  5.718776e-12
          13.328199  5.712809e-12
          13.329197  5.706845e-12
          13.330194  5.700885e-12
          13.331191  5.694928e-12
          13.332189  5.688974e-12
          13.333186  5.683023e-12
          13.334183  5.677076e-12
          13.335180  5.671132e-12
          13.336178  5.665192e-12
          13.337175  5.659254e-12
          13.338172  5.653320e-12
          13.339170  5.647390e-12
          13.340167  5.641462e-12
          13.341164  5.635538e-12
          13.342162  5.629617e-12
          13.343159  5.623700e-12
          13.344156  5.617786e-12
          13.345153  5.611875e-12
          13.346151  5.605967e-12
          13.347148  5.600063e-12
          13.348145  5.594162e-12
          13.349143  5.588264e-12
          13.350140  5.582370e-12
          13.351137  5.576479e-12
          13.352135  5.570591e-12
          13.353132  5.564707e-12
          13.354129  5.558826e-12
          13.355127  5.552948e-12
          13.356124  5.547074e-12
          13.357121  5.541202e-12
          13.358118  5.535334e-12
          13.359116  5.529470e-12
          13.360113  5.523609e-12
          13.361110  5.517751e-12
          13.362108  5.511896e-12
          13.363105  5.506044e-12
          13.364102  5.500196e-12
          13.365100  5.494352e-12
          13.366097  5.488510e-12
          13.367094  5.482672e-12
          13.368091  5.476837e-12
          13.369089  5.471006e-12
          13.370086  5.465177e-12
          13.371083  5.459352e-12
          13.372081  5.453531e-12
          13.373078  5.447712e-12
          13.374075  5.441897e-12
          13.375073  5.436086e-12
          13.376070  5.430277e-12
          13.377067  5.424472e-12
          13.378064  5.418670e-12
          13.379062  5.412872e-12
          13.380059  5.407076e-12
          13.381056  5.401284e-12
          13.382054  5.395496e-12
          13.383051  5.389710e-12
          13.384048  5.383928e-12
          13.385046  5.378150e-12
          13.386043  5.372374e-12
          13.387040  5.366602e-12
          13.388038  5.360833e-12
          13.389035  5.355068e-12
          13.390032  5.349306e-12
          13.391029  5.343547e-12
          13.392027  5.337791e-12
          13.393024  5.332039e-12
          13.394021  5.326290e-12
          13.395019  5.320477e-12
          13.396016  5.314665e-12
          13.397013  5.308854e-12
          13.398011  5.303044e-12
          13.399008  5.297237e-12
          13.400005  5.291431e-12
          13.401002  5.285626e-12
          13.402000  5.279823e-12
          13.402997  5.274022e-12
          13.403994  5.268222e-12
          13.404992  5.262424e-12
          13.405989  5.256627e-12
          13.406986  5.250832e-12
          13.407984  5.245039e-12
          13.408981  5.239247e-12
          13.409978  5.233457e-12
          13.410975  5.227668e-12
          13.411973  5.221881e-12
          13.412970  5.216095e-12
          13.413967  5.210311e-12
          13.414965  5.204529e-12
          13.415962  5.198748e-12
          13.416959  5.192968e-12
          13.417957  5.187190e-12
          13.418954  5.181414e-12
          13.419951  5.175639e-12
          13.420949  5.169865e-12
          13.421946  5.164093e-12
          13.422943  5.158323e-12
          13.423940  5.152554e-12
          13.424938  5.146787e-12
          13.425935  5.141021e-12
          13.426932  5.135256e-12
          13.427930  5.129494e-12
          13.428927  5.123732e-12
          13.429924  5.117972e-12
          13.430922  5.112214e-12
          13.431919  5.106457e-12
          13.432916  5.100701e-12
          13.433913  5.094947e-12
          13.434911  5.089194e-12
          13.435908  5.083443e-12
          13.436905  5.077693e-12
          13.437903  5.071945e-12
          13.438900  5.066198e-12
          13.439897  5.060453e-12
          13.440895  5.054709e-12
          13.441892  5.048966e-12
          13.442889  5.043225e-12
          13.443886  5.037485e-12
          13.444884  5.031747e-12
          13.445881  5.026010e-12
          13.446878  5.020275e-12
          13.447876  5.014541e-12
          13.448873  5.008808e-12
          13.449870  5.003077e-12
          13.450868  4.997347e-12
          13.451865  4.991618e-12
          13.452862  4.985891e-12
          13.453860  4.980166e-12
          13.454857  4.974441e-12
          13.455854  4.968719e-12
          13.456851  4.962997e-12
          13.457849  4.957277e-12
          13.458846  4.951558e-12
          13.459843  4.945841e-12
          13.460841  4.940125e-12
          13.461838  4.934410e-12
          13.462835  4.928697e-12
          13.463833  4.922985e-12
          13.464830  4.917275e-12
          13.465827  4.911565e-12
          13.466824  4.905858e-12
          13.467822  4.900151e-12
          13.468819  4.894446e-12
          13.469816  4.888742e-12
          13.470814  4.883040e-12
          13.471811  4.877339e-12
          13.472808  4.871639e-12
          13.473806  4.865941e-12
          13.474803  4.860244e-12
          13.475800  4.854548e-12
          13.476797  4.848854e-12
          13.477795  4.843161e-12
          13.478792  4.837469e-12
          13.479789  4.831779e-12
          13.480787  4.826090e-12
          13.481784  4.820402e-12
          13.482781  4.814715e-12
          13.483779  4.809030e-12
          13.484776  4.803347e-12
          13.485773  4.797664e-12
          13.486771  4.791983e-12
          13.487768  4.786303e-12
          13.488765  4.780625e-12
          13.489762  4.774947e-12
          13.490760  4.769272e-12
          13.491757  4.763597e-12
          13.492754  4.757924e-12
          13.493752  4.752252e-12
          13.494749  4.746581e-12
          13.495746  4.740912e-12
          13.496744  4.735244e-12
          13.497741  4.729577e-12
          13.498738  4.723911e-12
          13.499735  4.718247e-12
          13.500733  4.712584e-12
          13.501730  4.706923e-12
          13.502727  4.701263e-12
          13.503725  4.695604e-12
          13.504722  4.689946e-12
          13.505719  4.684289e-12
          13.506717  4.678634e-12
          13.507714  4.672980e-12
          13.508711  4.667328e-12
          13.509708  4.661677e-12
          13.510706  4.656027e-12
          13.511703  4.650378e-12
          13.512700  4.644731e-12
          13.513698  4.639084e-12
          13.514695  4.633440e-12
          13.515692  4.627796e-12
          13.516690  4.622154e-12
          13.517687  4.616513e-12
          13.518684  4.610873e-12
          13.519682  4.605235e-12
          13.520679  4.599598e-12
          13.521676  4.593962e-12
          13.522673  4.588327e-12
          13.523671  4.582694e-12
          13.524668  4.577062e-12
          13.525665  4.571431e-12
          13.526663  4.565802e-12
          13.527660  4.560173e-12
          13.528657  4.554532e-12
          13.529655  4.548884e-12
          13.530652  4.543237e-12
          13.531649  4.537589e-12
          13.532646  4.531941e-12
          13.533644  4.526292e-12
          13.534641  4.520642e-12
          13.535638  4.514991e-12
          13.536636  4.509339e-12
          13.537633  4.503685e-12
          13.538630  4.498030e-12
          13.539628  4.492372e-12
          13.540625  4.486711e-12
          13.541622  4.481048e-12
          13.542619  4.475383e-12
          13.543617  4.469713e-12
          13.544614  4.464041e-12
          13.545611  4.458365e-12
          13.546609  4.452685e-12
          13.547606  4.447001e-12
          13.548603  4.441312e-12
          13.549601  4.435619e-12
          13.550598  4.429921e-12
          13.551595  4.424218e-12
          13.552593  4.418509e-12
          13.553590  4.412795e-12
          13.554587  4.407075e-12
          13.555584  4.401349e-12
          13.556582  4.395617e-12
          13.557579  4.389878e-12
          13.558576  4.384133e-12
          13.559574  4.378381e-12
          13.560571  4.372621e-12
          13.561568  4.366854e-12
          13.562566  4.361080e-12
          13.563563  4.355297e-12
          13.564560  4.349507e-12
          13.565557  4.343708e-12
          13.566555  4.337901e-12
          13.567552  4.332085e-12
          13.568549  4.326260e-12
          13.569547  4.320426e-12
          13.570544  4.314582e-12
          13.571541  4.308729e-12
          13.572539  4.302867e-12
          13.573536  4.296994e-12
          13.574533  4.291111e-12
          13.575530  4.285218e-12
          13.576528  4.279314e-12
          13.577525  4.273399e-12
          13.578522  4.267473e-12
          13.579520  4.261536e-12
          13.580517  4.255588e-12
          13.581514  4.249628e-12
          13.582512  4.243656e-12
          13.583509  4.237673e-12
          13.584506  4.231677e-12
          13.585504  4.225669e-12
          13.586501  4.219648e-12
          13.587498  4.213615e-12
          13.588495  4.207568e-12
          13.589493  4.201509e-12
          13.590490  4.195436e-12
          13.591487  4.189349e-12
          13.592485  4.183250e-12
          13.593482  4.177136e-12
          13.594479  4.171008e-12
          13.595477  4.164866e-12
          13.596474  4.158710e-12
          13.597471  4.152539e-12
          13.598468  4.146353e-12
          13.599466  4.140153e-12
          13.600463  4.133937e-12
          13.601460  4.127707e-12
          13.602458  4.121461e-12
          13.603455  4.115199e-12
          13.604452  4.108922e-12
          13.605450  4.102629e-12
          13.606447  4.096319e-12
          13.607444  4.089994e-12
          13.608441  4.083652e-12
          13.609439  4.077294e-12
          13.610436  4.070919e-12
          13.611433  4.064528e-12
          13.612431  4.058119e-12
          13.613428  4.051694e-12
          13.614425  4.045251e-12
          13.615423  4.038791e-12
          13.616420  4.032313e-12
          13.617417  4.025818e-12
          13.618414  4.019305e-12
          13.619412  4.012773e-12
          13.620409  4.006224e-12
          13.621406  3.999657e-12
          13.622404  3.993071e-12
          13.623401  3.986467e-12
          13.624398  3.979844e-12
          13.625396  3.973203e-12
          13.626393  3.966543e-12
          13.627390  3.959863e-12
          13.628388  3.953165e-12
          13.629385  3.946447e-12
          13.630382  3.939710e-12
          13.631379  3.932954e-12
          13.632377  3.926178e-12
          13.633374  3.919382e-12
          13.634371  3.912567e-12
          13.635369  3.905731e-12
          13.636366  3.898876e-12
          13.637363  3.892001e-12
          13.638361  3.885105e-12
          13.639358  3.878189e-12
          13.640355  3.871252e-12
          13.641352  3.864295e-12
          13.642350  3.857318e-12
          13.643347  3.850319e-12
          13.644344  3.843300e-12
          13.645342  3.836244e-12
          13.646339  3.829141e-12
          13.647336  3.822015e-12
          13.648334  3.814864e-12
          13.649331  3.807688e-12
          13.650328  3.800487e-12
          13.651325  3.793259e-12
          13.652323  3.786004e-12
          13.653320  3.778722e-12
          13.654317  3.771410e-12
          13.655315  3.764070e-12
          13.656312  3.756699e-12
          13.657309  3.749298e-12
          13.658307  3.741865e-12
          13.659304  3.734400e-12
          13.660301  3.726903e-12
          13.661299  3.719372e-12
          13.662296  3.711807e-12
          13.663293  3.704204e-12
          13.664290  3.696411e-12
          13.665288  3.688554e-12
          13.666285  3.680634e-12
          13.667282  3.672651e-12
          13.668280  3.664604e-12
          13.669277  3.656493e-12
          13.670274  3.648319e-12
          13.671272  3.640081e-12
          13.672269  3.631778e-12
          13.673266  3.623412e-12
          13.674263  3.614982e-12
          13.675261  3.606487e-12
          13.676258  3.597928e-12
          13.677255  3.589305e-12
          13.678253  3.580617e-12
          13.679250  3.571866e-12
          13.680247  3.563049e-12
          13.681245  3.554169e-12
          13.682242  3.545224e-12
          13.683239  3.536214e-12
          13.684236  3.527140e-12
          13.685234  3.518002e-12
          13.686231  3.508799e-12
          13.687228  3.499532e-12
          13.688226  3.490200e-12
          13.689223  3.480804e-12
          13.690220  3.471049e-12
          13.691218  3.461152e-12
          13.692215  3.451118e-12
          13.693212  3.440935e-12
          13.694210  3.430590e-12
          13.695207  3.420072e-12
          13.696204  3.409368e-12
          13.697201  3.398466e-12
          13.698199  3.387356e-12
          13.699196  3.376026e-12
          13.700193  3.364465e-12
          13.701191  3.352661e-12
          13.702188  3.340605e-12
          13.703185  3.328286e-12
          13.704183  3.315692e-12
          13.705180  3.302815e-12
          13.706177  3.289645e-12
          13.707174  3.276171e-12
          13.708172  3.262386e-12
          13.709169  3.248279e-12
          13.710166  3.233841e-12
          13.711164  3.219065e-12
          13.712161  3.204416e-12
          13.713158  3.189533e-12
          13.714156  3.174084e-12
          13.715153  3.157915e-12
          13.716150  3.140876e-12
          13.717147  3.122819e-12
          13.718145  3.103602e-12
          13.719142  3.083087e-12
          13.720139  3.061141e-12
          13.721137  3.037635e-12
          13.722134  3.012447e-12
          13.723131  2.985036e-12
          13.724129  2.956211e-12
          13.725126  2.927816e-12
          13.726123  2.901878e-12
          13.727121  2.882056e-12
          13.728118  2.865478e-12
          13.729115  2.852103e-12
          13.730112  2.841900e-12
          13.731110  2.834847e-12
          13.732107  2.830932e-12
          13.733104  2.830149e-12
          13.734102  2.832503e-12
          13.735099  2.838007e-12
          13.736096  2.846684e-12
          13.737094  2.858564e-12
          13.738091  2.873687e-12
          13.739088  2.892104e-12
          13.740085  2.913873e-12
          13.741083  2.939064e-12
          13.742080  2.963133e-12
          13.743077  2.988796e-12
          13.744075  3.015086e-12
          13.745072  3.039927e-12
          13.746069  3.061969e-12
          13.747067  3.081892e-12
          13.748064  3.099865e-12
          13.749061  3.116067e-12
          13.750058  3.130682e-12
          13.751056  3.143897e-12
          13.752053  3.155909e-12
          13.753050  3.166913e-12
          13.754048  3.177112e-12
          13.755045  3.186709e-12
          13.756042  3.195956e-12
          13.757040  3.205013e-12
          13.758037  3.213750e-12
          13.759034  3.222174e-12
          13.760032  3.230294e-12
          13.761029  3.238115e-12
          13.762026  3.245647e-12
          13.763023  3.252896e-12
          13.764021  3.259872e-12
          13.765018  3.266581e-12
          13.766015  3.273031e-12
          13.767013  3.279233e-12
          13.768010  3.285192e-12
          13.769007  3.290919e-12
          13.770005  3.296422e-12
          13.771002  3.301709e-12
          13.771999  3.306789e-12
          13.772996  3.311672e-12
          13.773994  3.316365e-12
          13.774991  3.320878e-12
          13.775988  3.325220e-12
          13.776986  3.329400e-12
          13.777983  3.333414e-12
          13.778980  3.337088e-12
          13.779978  3.340635e-12
          13.780975  3.344056e-12
          13.781972  3.347354e-12
          13.782969  3.350533e-12
          13.783967  3.353596e-12
          13.784964  3.356546e-12
          13.785961  3.359386e-12
          13.786959  3.362118e-12
          13.787956  3.364747e-12
          13.788953  3.367275e-12
          13.789951  3.369706e-12
          13.790948  3.372042e-12
          13.791945  3.374286e-12
          13.792943  3.376443e-12
          13.793940  3.378515e-12
          13.794937  3.380505e-12
          13.795934  3.382417e-12
          13.796932  3.384254e-12
          13.797929  3.386018e-12
          13.798926  3.387714e-12
          13.799924  3.389346e-12
          13.800921  3.390943e-12
          13.801918  3.392463e-12
          13.802916  3.393908e-12
          13.803913  3.395280e-12
          13.804910  3.396581e-12
          13.805907  3.397814e-12
          13.806905  3.398981e-12
          13.807902  3.400083e-12
          13.808899  3.401125e-12
          13.809897  3.402107e-12
          13.810894  3.403032e-12
          13.811891  3.403903e-12
          13.812889  3.404722e-12
          13.813886  3.405490e-12
          13.814883  3.406211e-12
          13.815880  3.406887e-12
          13.816878  3.407519e-12
          13.817875  3.408111e-12
          13.818872  3.408665e-12
          13.819870  3.409183e-12
          13.820867  3.409667e-12
          13.821864  3.410120e-12
          13.822862  3.410569e-12
          13.823859  3.411003e-12
          13.824856  3.411404e-12
          13.825854  3.411775e-12
          13.826851  3.412114e-12
          13.827848  3.412422e-12
          13.828845  3.412699e-12
          13.829843  3.412946e-12
          13.830840  3.413162e-12
          13.831837  3.413348e-12
          13.832835  3.413505e-12
          13.833832  3.413631e-12
          13.834829  3.413729e-12
          13.835827  3.413797e-12
          13.836824  3.413836e-12
          13.837821  3.413846e-12
          13.838818  3.413829e-12
          13.839816  3.413782e-12
          13.840813  3.413708e-12
          13.841810  3.413607e-12
          13.842808  3.413477e-12
          13.843805  3.413321e-12
          13.844802  3.413137e-12
          13.845800  3.412927e-12
          13.846797  3.412690e-12
          13.847794  3.412427e-12
          13.848791  3.412138e-12
          13.849789  3.411824e-12
          13.850786  3.411483e-12
          13.851783  3.411118e-12
          13.852781  3.410727e-12
          13.853778  3.410311e-12
          13.854775  3.409871e-12
          13.855773  3.409407e-12
          13.856770  3.408918e-12
          13.857767  3.408406e-12
          13.858765  3.407870e-12
          13.859762  3.407311e-12
          13.860759  3.406729e-12
          13.861756  3.406124e-12
          13.862754  3.405496e-12
          13.863751  3.404846e-12
          13.864748  3.404174e-12
          13.865746  3.403480e-12
          13.866743  3.402764e-12
          13.867740  3.402027e-12
          13.868738  3.401269e-12
          13.869735  3.400490e-12
          13.870732  3.399691e-12
          13.871729  3.398871e-12
          13.872727  3.398031e-12
          13.873724  3.397171e-12
          13.874721  3.396291e-12
          13.875719  3.395392e-12
          13.876716  3.394474e-12
          13.877713  3.393537e-12
          13.878711  3.392581e-12
          13.879708  3.391607e-12
          13.880705  3.390615e-12
          13.881702  3.389605e-12
          13.882700  3.388577e-12
          13.883697  3.387532e-12
          13.884694  3.386469e-12
          13.885692  3.385390e-12
          13.886689  3.384294e-12
          13.887686  3.383182e-12
          13.888684  3.382053e-12
          13.889681  3.380908e-12
          13.890678  3.379748e-12
          13.891676  3.378572e-12
          13.892673  3.377382e-12
          13.893670  3.376176e-12
          13.894667  3.374955e-12
          13.895665  3.373720e-12
          13.896662  3.372470e-12
          13.897659  3.371207e-12
          13.898657  3.369930e-12
          13.899654  3.368639e-12
          13.900651  3.367335e-12
          13.901649  3.366019e-12
          13.902646  3.364689e-12
          13.903643  3.363347e-12
          13.904640  3.361992e-12
          13.905638  3.360625e-12
          13.906635  3.359247e-12
          13.907632  3.357857e-12
          13.908630  3.356456e-12
          13.909627  3.355043e-12
          13.910624  3.353620e-12
          13.911622  3.352186e-12
          13.912619  3.350742e-12
          13.913616  3.349287e-12
          13.914613  3.347823e-12
          13.915611  3.346349e-12
          13.916608  3.344865e-12
          13.917605  3.343373e-12
          13.918603  3.341871e-12
          13.919600  3.340361e-12
          13.920597  3.338842e-12
          13.921595  3.337315e-12
          13.922592  3.335780e-12
          13.923589  3.334237e-12
          13.924587  3.332686e-12
          13.925584  3.331128e-12
          13.926581  3.329563e-12
          13.927578  3.327992e-12
          13.928576  3.326413e-12
          13.929573  3.324829e-12
          13.930570  3.323238e-12
          13.931568  3.321641e-12
          13.932565  3.320038e-12
          13.933562  3.318430e-12
          13.934560  3.316817e-12
          13.935557  3.315198e-12
          13.936554  3.313575e-12
          13.937551  3.311948e-12
          13.938549  3.310315e-12
          13.939546  3.308678e-12
          13.940543  3.307036e-12
          13.941541  3.305389e-12
          13.942538  3.303738e-12
          13.943535  3.302081e-12
          13.944533  3.300420e-12
          13.945530  3.298755e-12
          13.946527  3.297084e-12
          13.947524  3.295409e-12
          13.948522  3.293729e-12
          13.949519  3.292045e-12
          13.950516  3.290356e-12
          13.951514  3.288662e-12
          13.952511  3.286964e-12
          13.953508  3.285261e-12
          13.954506  3.283554e-12
          13.955503  3.281842e-12
          13.956500  3.280126e-12
          13.957497  3.278405e-12
          13.958495  3.276680e-12
          13.959492  3.274951e-12
          13.960489  3.273217e-12
          13.961487  3.271478e-12
          13.962484  3.269736e-12
          13.963481  3.267989e-12
          13.964479  3.266238e-12
          13.965476  3.264482e-12
          13.966473  3.262722e-12
          13.967471  3.260958e-12
          13.968468  3.259190e-12
          13.969465  3.257418e-12
          13.970462  3.255641e-12
          13.971460  3.253860e-12
          13.972457  3.252076e-12
          13.973454  3.250287e-12
          13.974452  3.248494e-12
          13.975449  3.246696e-12
          13.976446  3.244895e-12
          13.977444  3.243090e-12
          13.978441  3.241281e-12
          13.979438  3.239468e-12
          13.980435  3.237650e-12
          13.981433  3.235829e-12
          13.982430  3.234004e-12
          13.983427  3.232175e-12
          13.984425  3.230342e-12
          13.985422  3.228506e-12
          13.986419  3.226665e-12
          13.987417  3.224821e-12
          13.988414  3.222973e-12
          13.989411  3.221121e-12
          13.990408  3.219265e-12
          13.991406  3.217406e-12
          13.992403  3.215543e-12
          13.993400  3.213676e-12
          13.994398  3.211805e-12
          13.995395  3.209931e-12
          13.996392  3.208054e-12
          13.997390  3.206172e-12
          13.998387  3.204287e-12
          13.999384  3.202399e-12
          14.000382  3.200507e-12
          14.001379  3.198611e-12
          14.002376  3.196712e-12
          14.003373  3.194810e-12
          14.004371  3.192904e-12
          14.005368  3.190994e-12
          14.006365  3.189081e-12
          14.007363  3.187165e-12
          14.008360  3.185245e-12
          14.009357  3.183322e-12
          14.010355  3.181396e-12
          14.011352  3.179466e-12
          14.012349  3.177533e-12
          14.013346  3.175597e-12
          14.014344  3.173657e-12
          14.015341  3.171714e-12
          14.016338  3.169768e-12
          14.017336  3.167819e-12
          14.018333  3.165867e-12
          14.019330  3.163911e-12
          14.020328  3.161952e-12
          14.021325  3.159990e-12
          14.022322  3.158026e-12
          14.023319  3.156058e-12
          14.024317  3.154086e-12
          14.025314  3.152112e-12
          14.026311  3.150135e-12
          14.027309  3.148155e-12
          14.028306  3.146172e-12
          14.029303  3.144186e-12
          14.030301  3.142197e-12
          14.031298  3.140205e-12
          14.032295  3.138210e-12
          14.033293  3.136212e-12
          14.034290  3.134212e-12
          14.035287  3.132208e-12
          14.036284  3.130202e-12
          14.037282  3.128193e-12
          14.038279  3.126181e-12
          14.039276  3.124166e-12
          14.040274  3.122149e-12
          14.041271  3.120129e-12
          14.042268  3.118106e-12
          14.043266  3.116081e-12
          14.044263  3.114053e-12
          14.045260  3.112022e-12
          14.046257  3.109988e-12
          14.047255  3.107952e-12
          14.048252  3.105914e-12
          14.049249  3.103872e-12
          14.050247  3.101829e-12
          14.051244  3.099782e-12
          14.052241  3.097734e-12
          14.053239  3.095682e-12
          14.054236  3.093628e-12
          14.055233  3.091572e-12
          14.056230  3.089514e-12
          14.057228  3.087452e-12
          14.058225  3.085389e-12
          14.059222  3.083323e-12
          14.060220  3.081255e-12
          14.061217  3.079184e-12
          14.062214  3.077111e-12
          14.063212  3.075036e-12
          14.064209  3.072958e-12
          14.065206  3.070879e-12
          14.066204  3.068797e-12
          14.067201  3.066712e-12
          14.068198  3.064626e-12
          14.069195  3.062537e-12
          14.070193  3.060446e-12
          14.071190  3.058353e-12
          14.072187  3.056258e-12
          14.073185  3.054161e-12
          14.074182  3.052062e-12
          14.075179  3.049960e-12
          14.076177  3.047857e-12
          14.077174  3.045751e-12
          14.078171  3.043643e-12
          14.079168  3.041533e-12
          14.080166  3.039420e-12
          14.081163  3.037304e-12
          14.082160  3.035187e-12
          14.083158  3.033066e-12
          14.084155  3.030944e-12
          14.085152  3.028818e-12
          14.086150  3.026691e-12
          14.087147  3.024560e-12
          14.088144  3.022427e-12
          14.089141  3.020292e-12
          14.090139  3.018154e-12
          14.091136  3.016013e-12
          14.092133  3.013870e-12
          14.093131  3.011724e-12
          14.094128  3.009576e-12
          14.095125  3.007425e-12
          14.096123  3.005271e-12
          14.097120  3.003115e-12
          14.098117  3.000956e-12
          14.099115  2.998794e-12
          14.100112  2.996630e-12
          14.101109  2.994463e-12
          14.102106  2.992293e-12
          14.103104  2.990121e-12
          14.104101  2.987945e-12
          14.105098  2.985767e-12
          14.106096  2.983587e-12
          14.107093  2.981403e-12
          14.108090  2.979217e-12
          14.109088  2.977028e-12
          14.110085  2.974836e-12
          14.111082  2.972642e-12
          14.112079  2.970444e-12
          14.113077  2.968244e-12
          14.114074  2.966041e-12
          14.115071  2.963835e-12
          14.116069  2.961626e-12
          14.117066  2.959414e-12
          14.118063  2.957200e-12
          14.119061  2.954982e-12
          14.120058  2.952762e-12
